OBJECTID,Equipment_ID,Equipment_Name,Current_Location,Current_Lat,Current_Long,Allocated_Location,Allocated_Lat,Allocated_Long,ON_Number,Lifeboat_Number,MMSI,Class,Launch_Method,Product_ID,Model_ID,On_Service_Date,x,y
1381,OB02005005,B-Class A85 Joy Morris MBE,St Bees ILB B,54.4910965,-3.606556892,St Bees ILB B,54.4910965,-3.606556892,,B-831,235091469,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,01/03/2009,-3.60655689199996,54.4910965
1382,OB02006407,B-Class A85 Eric W Wilson,St Catherine ILB B,49.21793365,-2.03017211,St Catherine ILB B,49.21793365,-2.03017211,,B-841,235108064,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,15/06/2010,-2.03017210999997,49.2179336500001
1383,OB02009927,Y-Class Avon / ILC MK1 3-5M,St Davids ALB,51.87858582,-5.309051991,NULL,NULL,NULL,,Y-245,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,20/01/2012,-5.30905199099993,51.8785858200001
1384,OB02005610,ON1306 Tamar ALB Norah Wortley,St Davids ALB,51.87858582,-5.309051991,St Davids ALB,51.87858582,-5.309051991,ON1306,16-26,235069182,Tamar,Slipway Boat,SlipwayBoat,MK1Tamar,20/02/2013,-5.30905199099993,51.8785858200001
1385,OB02034053,D-Class ILB Marian and Alan Clayton,St Davids ILB D,51.87858582,-5.309051991,St Davids ILB D,51.87858582,-5.309051991,,D-840,232019621,D-Class,IB1 variant,IB1,MK2IB1,12/07/2019,-5.30905199099993,51.8785858200001
1386,OB02006496,Y-Class Avon / ILC MK1 3-5M,St Helier ALB,49.18067169,-2.11303401,NULL,NULL,NULL,,Y-219,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-2.11303400999998,49.1806716900001
1387,OB02004827,ON1292 Tamar ALB George Sullivan,St Helier ALB,49.18067169,-2.11303401,St Helier ALB,49.18067169,-2.11303401,ON1292,16-12,235050568,Tamar,Afloat Boat,AfloatBoat,MK1Tamar,01/06/2009,-2.11303400999998,49.1806716900001
1388,OB02044436,B-Class A85 The Spirit of St. Helier,St Helier ILB B,49.18067169,-2.11303401,St Helier ILB B,49.18067169,-2.11303401,,B-934,232042678,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,12/05/2022,-2.11303400999998,49.1806716900001
1389,OB02006315,D-Class BB Catherine,St Ives ALB,50.21273804,-5.47952795,St Ives Boathouse and Associated Infrastructure,NULL,NULL,,BB-718,235096957,D-Class,IB1 variant,IB1,MK2BBIB1,01/10/2009,-5.47952794999998,50.21273804
1390,OB02026535,ON1318 Shannon ALB Nora Stachura,St Ives ALB,50.21273804,-5.47952795,St Ives ALB,50.21273804,-5.47952795,ON1318,13-11,235106579,Shannon,Carriage Boat,CarriageBoat,MK1Shannon,01/11/2015,-5.47952794999998,50.21273804
1391,OB02002082,X-Class Avon MK1 Redcrest 9ft,St Ives ALB,50.21273804,-5.47952795,NULL,NULL,NULL,,X-144,,X-Class,Avon,Avon,MK1Redcrest9FT,01/01/1900,-5.47952794999998,50.21273804
1392,OB02024185,D-Class ILB Donald Dean,St Ives ILB D,50.21273804,-5.47952795,St Ives ILB D,50.21273804,-5.47952795,,D-803,235114953,D-Class,IB1 variant,IB1,MK2IB1,11/11/2016,-5.47952794999998,50.21273804
1393,OB02004849,D-Class BB David Young,St Mary's ALB,49.91685867,-6.311666965,St Mary's ALB,49.91685867,-6.311666965,,BB-690,235114904,D-Class,IB1 variant,IB1,MK2BBIB1,01/01/2008,-6.31166696499997,49.9168586700001
1394,OB02002072,ON1229 Severn ALB The Whiteheads,St Mary's ALB,49.91685867,-6.311666965,St Mary's ALB,49.91685867,-6.311666965,ON1229,17-11,232003049,Severn,Afloat Boat,AfloatBoat,MK1CATSevern,30/06/1997,-6.31166696499997,49.9168586700001
1395,OB02004477,Y-Class Avon / ILC MK1 3-5M,St Mary's ALB,49.91685867,-6.311666965,NULL,NULL,NULL,,Y-209,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/05/2007,-6.31166696499997,49.9168586700001
1396,OB02028247,Boat Sillinger 525,St Mary's ALB,49.91685867,-6.311666965,NULL,NULL,NULL,,BB-065,,Boat,Sillinger,Sillinger,Sillinger525,01/06/2018,-6.31166696499997,49.9168586700001
1397,OB02003223,ON1279 Severn ALB Margaret Joan and Fred Nye,St Peter Port ALB,49.45796585,-2.529861927,NULL,NULL,NULL,ON1279,17-46,235010878,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,17/11/2004,-2.52986192699996,49.4579658500001
1398,OB02006509,Y-Class Avon / ILC MK1 3-5M,St Peter Port ALB,49.45796585,-2.529861927,NULL,NULL,NULL,,Y-232,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-2.52986192699996,49.4579658500001
1399,OB02049109,B-Class A85 Harold Hobbs,St Peter Port ILB B,49.45796585,-2.529861927,St Peter Port ILB B,49.45796585,-2.529861927,,B-943,,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,08/02/2024,-2.52986192699996,49.4579658500001
1400,OB02024639,B-Class A85 Sheila and Dennis Tongue III,Staithes and Runswick ILB B,54.55978775,-0.791769028,Staithes and Runswick ILB B,54.55978775,-0.791769028,,B-897,232005292,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,01/11/2016,-0.791769027999976,54.5597877500001
1401,OB02006056,A-Class IRB No Name,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,A-71,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeguard,01/01/2009,-1.29210999999998,54.5183210000001
1402,OB02016045,Rescue Water Craft Yamaha VX1100,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,RWC-088,,RWC,Yamaha,Yamaha,VX1100,01/12/2014,-1.29210999999998,54.5183210000001
1403,OB02016052,Rescue Water Craft Yamaha VX1100,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,RWC-094,,RWC,Yamaha,Yamaha,VX1100,01/12/2014,-1.29210999999998,54.5183210000001
1404,OB02002073,D-Class PUB John Saunderson,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,D-508P,,D-Class,EA16 variant,EA16,MK1PublicityEA16,01/08/1996,-1.29210999999998,54.5183210000001
1405,OB02002216,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,FRX-06,,X-Class,Avon,Avon,MK1Redcrest9FT,31/05/2000,-1.29210999999998,54.5183210000001
1406,OB02004316,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,FRX-07,,X-Class,Avon,Avon,MK1Redcrest9FT,01/01/1900,-1.29210999999998,54.5183210000001
1407,OB02002934,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,X-132,,X-Class,Avon,Avon,MK1Redcrest9FT,23/05/2001,-1.29210999999998,54.5183210000001
1408,OB02002193,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,X-87,,X-Class,Avon,Avon,MK1Redcrest9FT,31/05/2000,-1.29210999999998,54.5183210000001
1409,OB02003328,X-Class Avon MK1 Redcrest 9ft,Stockton Support Centre - EAM,54.518321,-1.29211,NULL,NULL,NULL,,X-152,,X-Class,Avon,Avon,MK1Redcrest9FT,14/03/2003,-1.29210999999998,54.5183210000001
1410,OB02034051,B-Class A85 Jamie Hunter,Stonehaven ILB B,56.960859,-2.201622,Stonehaven ILB B,56.960859,-2.201622,,B-919,232022747,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,12/07/2019,-2.20162199999993,56.960859
1411,OB02002172,ON1238 Severn ALB Tom Sanderson,Stornoway ALB,58.21006393,-6.389038086,Stornoway ALB,58.21006393,-6.389038086,ON1238,17-18,232003136,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,30/06/1998,-6.38903808599997,58.21006393
1412,OB02003036,Y-Class Avon / ILC MK1 3-5M,Stornoway ALB,58.21006393,-6.389038086,NULL,NULL,NULL,,Y-187,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-6.38903808599997,58.21006393
1413,OB02032287,D-Class ILB SHEILA MACDONALD,Stranraer ILB D,54.90816879,-5.035224915,Stranraer ILB D,54.90816879,-5.035224915,,D-833,232012736,D-Class,IB1 variant,IB1,MK2IB1,21/11/2018,-5.03522491499996,54.90816879
1414,OB02002197,ON1236 Severn ALB Violet Dorothy and Kathleen,Stromness ALB,58.96333694,-3.297689915,Stromness ALB,58.96333694,-3.297689915,ON1236,17-16,232003134,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,30/06/1998,-3.29768991499998,58.96333694
1415,OB02003073,Y-Class Avon / ILC MK1 3-5M,Stromness ALB,58.96333694,-3.297689915,NULL,NULL,NULL,,Y-167,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-3.29768991499998,58.96333694
1416,OB02004408,B-Class A85 Wolseley,Sunderland ILB B,54.92048645,-1.364439964,Sunderland ILB B,54.92048645,-1.364439964,,B-817,235113735,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,17/05/2007,-1.36443996399993,54.9204864500001
1417,OB02046372,D-Class ILB Thee Andy Cantle,Sunderland ILB D,54.92048645,-1.364439964,Sunderland ILB D,54.92048645,-1.364439964,,D-879,232046187,D-Class,IB1 variant,IB1,MK2IB1,05/01/2023,-1.36443996399993,54.9204864500001
1418,OB02026568,ON1320 Shannon ALB George Thomas Lacy,Swanage ALB,50.60729218,-1.946660042,Swanage ALB,50.60729218,-1.946660042,ON1320,13-13,235106583,Shannon,Slipway Boat,SlipwayBoat,MK1Shannon,01/01/2016,-1.94666004199996,50.6072921800001
1419,OB02046377,D-Class ILB Roy Norgrove,Swanage ILB D,50.60729218,-1.946660042,Swanage ILB D,50.60729218,-1.946660042,,D-884,232046435,D-Class,IB1 variant,IB1,MK2IB1,06/01/2023,-1.94666004199996,50.6072921800001
1420,OB02041426,Rescue Water Craft Yamaha VX1050,Swansea Support Centre,51.64393,-3.993572,Swansea Support Centre,51.64393,-3.993572,,RWC-162,,RWC,Yamaha,Yamaha,VX1050,01/03/2022,-3.99357199999997,51.6439300000001
1421,OB02048946,Rescue Water Craft Yamaha VX1050,Swansea Support Centre,51.64393,-3.993572,NULL,NULL,NULL,,RWC-179,,RWC,Yamaha,Yamaha,VX1050,06/06/2023,-3.99357199999997,51.6439300000001
1422,OB02044127,D-Class ILB Alderman Penny Shelton,Teddington ILB D (Down Lock),51.4308548,-0.325718999,Teddington Lifeboat Station,51.4308548,-0.325718999,,D-874,232040673,D-Class,IB1 variant,IB1,MK2IB1,23/02/2022,-0.325718998999946,51.4308548000001
1423,OB02023336,D-Class ILB Marie Theresa Bertha Barrass,Teddington ILB D (Up Lock),51.4308548,-0.325718999,NULL,NULL,NULL,,D-792,235114934,D-Class,IB1 variant,IB1,MK2IB1,21/05/2016,-0.325718998999946,51.4308548000001
1424,OB02005993,A-Class IRB Malcolm Hawkesford I,Teignmouth ILB A,50.54216385,-3.497826099,Teignmouth ILB A,50.54216385,-3.497826099,,A-67,,A-Class,Arancia United Kingdom built,AranciaUK,MK2Lifeboat,15/07/2009,-3.49782609899995,50.5421638500001
1425,OB02004169,B-Class A85 The Two Annes,Teignmouth ILB B,50.54216385,-3.497826099,Teignmouth ILB B,50.54216385,-3.497826099,,B-809,235090693,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,01/06/2007,-3.49782609899995,50.5421638500001
1426,OB02003696,ON1281 Tamar ALB Haydn Miller,Tenby ALB,51.67302322,-4.693817139,Tenby ALB,51.67302322,-4.693817139,ON1281,16-02,235014279,Tamar,Slipway Boat,SlipwayBoat,MK1Tamar,31/01/2006,-4.69381713899998,51.6730232200001
1427,OB02003523,Y-Class Avon / ILC MK1 3-5M,Tenby ALB,51.67302322,-4.693817139,NULL,NULL,NULL,,Y-196,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-4.69381713899998,51.6730232200001
1428,OB02039796,D-Class ILB KATHLEEN ANN,Tenby ILB D,51.67302322,-4.693817139,Tenby ILB D,51.67302322,-4.693817139,,D-858,232026436,D-Class,IB1 variant,IB1,MK2IB1,28/04/2021,-4.69381713899998,51.6730232200001
1429,OB02005604,ON1300 Tamar ALB Rose,The Lizard ALB,49.96951183,-5.187045014,The Lizard ALB,49.96951183,-5.187045014,ON1300,16-20,235069212,Tamar,Slipway Boat,SlipwayBoat,MK1Tamar,20/06/2011,-5.18704501399998,49.96951183
1430,OB02007683,Y-Class Avon / ILC MK1 3-5M,The Lizard ALB,49.96951183,-5.187045014,NULL,NULL,NULL,,Y-242,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,02/06/2011,-5.18704501399998,49.96951183
1431,OB02011469,Y-Class Avon / ILC MK1 3-5M,The Mumbles ALB,51.56985474,-3.974174976,NULL,NULL,NULL,,Y-247,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,28/08/2012,-3.97417497599997,51.56985474
1432,OB02004938,D-Class BB Anna Stock,The Mumbles ALB,51.56985474,-3.974174976,Tobermory Shore Facility and Associated Infrastructure,NULL,NULL,,BB-696,235102987,D-Class,IB1 variant,IB1,MK2BBIB1,08/05/2008,-3.97417497599997,51.56985474
1433,OB02005611,ON1307 Tamar ALB Roy Barker IV,The Mumbles ALB,51.56985474,-3.974174976,The Mumbles ALB,51.56985474,-3.974174976,ON1307,16-27,235069218,Tamar,Slipway Boat,SlipwayBoat,MK1Tamar,21/07/2013,-3.97417497599997,51.56985474
1434,OB02012705,D-Class ILB Mark Lott,The Mumbles ILB D,51.569763,-3.980298,The Mumbles ILB D,51.569763,-3.980298,,D-761,235100703,D-Class,IB1 variant,IB1,MK2IB1,16/09/2013,-3.98029799999995,51.5697630000001
1435,OB02023327,B-Class A85 CT Chelsea Flower Show,The RNLI College,50.717534,-1.989181,NULL,NULL,NULL,,B-802C,235085982,B-Class,Atlantic 85,Atlantic85,MK1CTAtlantic85,01/08/2006,-1.98918099999997,50.7175340000001
1436,OB02018038,RIB Ocean Dynamics Odyn,The RNLI College,50.717534,-1.989181,NULL,NULL,NULL,,TB102,,RIB,Ocean Dynamics,OceanDynamics,RIBWorker43,01/01/1900,-1.98918099999997,50.7175340000001
1437,OB02002735,ON1262 Severn ALB Beth Sell,Thurso ALB,58.61207962,-3.546931982,NULL,NULL,NULL,ON1262,17-33,235005116,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,01/06/2002,-3.54693198199993,58.61207962
1438,OB02006512,Y-Class Avon / ILC MK1 3-5M,Thurso ALB,58.61207962,-3.546931982,NULL,NULL,NULL,,Y-235,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,04/02/2016,-3.54693198199993,58.61207962
1439,OB02002826,Y-Class Avon / ILC MK1 3-5M,Thurso ALB,58.61207962,-3.546931982,NULL,NULL,NULL,,Y-166,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-3.54693198199993,58.61207962
1440,OB02002975,ON1273 Severn ALB The Taylors,Thurso ALB,58.61207962,-3.546931982,Thurso ALB,58.61207962,-3.546931982,ON1273,17-42,235007795,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,07/04/2004,-3.54693198199993,58.61207962
1441,OB02010338,B-Class A85 James and Helen Mason,Tighnabruaich ILB B,55.90673447,-5.23264122,Tighnabruaich ILB B,55.90673447,-5.23264122,,B-862,235092938,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,04/07/2012,-5.23264121999995,55.9067344700001
1442,OB02002972,ON1270 Severn ALB Elizabeth Fairlie Ramsay,Tobermory ALB,56.62326813,-6.064377785,Tobermory ALB,56.62326813,-6.064377785,ON1270,17-39,235007798,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,28/07/2003,-6.06437778499998,56.62326813
1443,OB02006513,Y-Class Avon / ILC MK1 3-5M,Tobermory ALB,56.62326813,-6.064377785,NULL,NULL,NULL,,Y-236,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-6.06437778499998,56.62326813
1444,OB02003042,Y-Class Avon / ILC MK1 3-5M,Torbay ALB,50.39915466,-3.505486012,NULL,NULL,NULL,,Y-186,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/2001,-3.50548601199995,50.3991546600001
1445,OB02002754,ON1254 Severn ALB Volunteer Spirit,Torbay ALB,50.39915466,-3.505486012,NULL,NULL,NULL,ON1254,17-27,232004406,Severn,Afloat Boat,AfloatBoat,MK1CATSevern,15/05/2001,-3.50548601199995,50.3991546600001
1446,OB02016860,D-Class ILB Leslie and Mary Daws,Torbay ILB D,50.39915466,-3.505486012,Torbay ILB D,50.39915466,-3.505486012,,D-788,235108994,D-Class,IB1 variant,IB1,MK2IB1,01/01/1900,-3.50548601199995,50.3991546600001
1447,OB02002755,ON1255 Severn ALB Alec and Christina Dykes,Torbay Lifeboat Station,50.39915466,-3.505486012,Torbay ALB,50.39915466,-3.505486012,ON1255,17-28,232004407,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,30/06/2001,-3.50548601199995,50.3991546600001
1448,OB02002198,ON1205 Trent ALB Frederick Storey Cockburn,Torbay Lifeboat Station,50.39915466,-3.505486012,NULL,NULL,NULL,ON1205,14-07,232001960,Trent,Afloat Boat,AfloatBoat,MK1Trent,30/06/1995,-3.50548601199995,50.3991546600001
1449,OB02010360,Y-Class Avon / ILC MK1 3-5M,Torbay Lifeboat Station,50.39915466,-3.505486012,NULL,NULL,NULL,,Y-246,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,18/06/2012,-3.50548601199995,50.3991546600001
1450,OB02003641,XP-Class Avon MK1 Rollaway 2-81,Torbay Lifeboat Station,50.39915466,-3.505486012,NULL,NULL,NULL,,XP-41,,XP-Class,Avon,Avon,MK1Rollaway2-81,01/01/1900,-3.50548601199995,50.3991546600001
1451,OB02005103,A-Class IRB No Name,Torpoint Support Centre,50.374752,-4.225781,NULL,NULL,NULL,,A-54,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeguard,21/05/2009,-4.22578099999993,50.3747520000001
1452,OB02005019,A-Class IRB Julie Mclellan 1,Torpoint Support Centre,50.374752,-4.225781,NULL,NULL,NULL,,A-52,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeguard,24/04/2008,-4.22578099999993,50.3747520000001
1453,OB02012345,A-Class IRB No Name,Torpoint Support Centre,50.374752,-4.225781,NULL,NULL,NULL,,A-80,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeguard,01/03/2015,-4.22578099999993,50.3747520000001
1454,OB02034083,E-Class ILB Hearn Medicine Chest,Tower ILB E (Operational),51.5099678,-0.117367998,Tower ILB E (Operational),51.5099678,-0.117367998,,E-10,232025941,E-Class,E-Class,DeltaPowerGp1100TX,MK3E-Class,01/12/2019,-0.117367997999963,51.5099678
1455,OB02007716,E-Class ILB Hurley Burly,Tower Lifeboat Station,51.5099678,-0.117367998,Chiswick ILB E (Operational),51.48213577,-0.251578003,,E-07,235080605,E-Class,Marine specialised technology 1050 base boat,MST1050base,MK2E-Class,01/07/2011,-0.117367997999963,51.5099678
1456,OB02016853,D-Class ILB Isabella Purchase,Tramore ILB D,52.15410995,-7.160573006,Tramore ILB D,52.15410995,-7.160573006,,D-781,235108828,D-Class,IB1 variant,IB1,MK2IB1,01/01/1900,-7.16057300599994,52.1541099500001
1457,OB02006411,B-Class A85 Hereford Endeavour,Trearddur Bay ILB B,53.28065491,-4.619761944,Trearddur Bay ILB B,53.28065491,-4.619761944,,B-847,235109733,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,10/11/2010,-4.61976194399995,53.2806549100001
1458,OB02046378,D-Class ILB Clive and Imelda Rawlins II,Trearddur Bay ILB D,53.28065491,-4.619761944,Trearddur Bay ILB D,53.28065491,-4.619761944,,D-885,232046436,D-Class,IB1 variant,IB1,MK2IB1,06/01/2023,-4.61976194399995,53.2806549100001
1459,OB02003224,ON1275 Trent ALB Jim Moffat,Troon ALB,55.54812241,-4.681409836,Troon ALB,55.54812241,-4.681409836,ON1275,14-38,235010881,Trent,Afloat Boat,AfloatBoat,MK2Trent,25/02/2004,-4.68140983599994,55.5481224100001
1460,OB02029411,D-Class ILB Sheena,Troon ILB D,55.54812241,-4.681409836,Troon ILB D,55.54812241,-4.681409836,,D-821,232012718,D-Class,IB1 variant,IB1,MK2IB1,11/04/2018,-4.68140983599994,55.5481224100001
1461,OB02006280,D-Class BB Mary Elizabeth Barnes,Tynemouth ALB,55.00916672,-1.432898045,Tynemouth Lifeboat Station,55.00916672,-1.432898045,,BB-719,235096959,D-Class,IB1 variant,IB1,MK2BBIB1,14/10/2009,-1.43289804499994,55.0091667200001
1462,OB02002736,ON1263 Severn ALB Osier,Tynemouth ALB,55.00916672,-1.432898045,Tynemouth ALB,55.00916672,-1.432898045,ON1263,17-34,235005119,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,01/06/2002,-1.43289804499994,55.0091667200001
1463,OB02004309,Y-Class Avon / ILC MK1 3-5M,Tynemouth ALB,55.00916672,-1.432898045,NULL,NULL,NULL,,Y-206,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/12/2006,-1.43289804499994,55.0091667200001
1464,OB02030289,D-Class ILB LITTLE SUSIE,Tynemouth ILB D,55.00916672,-1.432898045,Tynemouth ILB D,55.00916672,-1.432898045,,D-829,232012733,D-Class,IB1 variant,IB1,MK2IB1,31/08/2018,-1.43289804499994,55.0091667200001
1465,OB02034044,B-Class A85 Christine and Raymond Fielding,Union Hall ILB B,51.55871208,-9.133952896,Union Hall ILB B,51.55871208,-9.133952896,,B-924,232023289,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,10/07/2019,-9.13395289599993,51.5587120800001
1466,OB02002116,ON1218 Severn ALB John and Margaret Doig,Valentia ALB,51.927801043,-10.288329245,Valentia ALB,51.927801043,-10.288329245,ON1218,17-07,232002460,Severn,Afloat Boat,AfloatBoat,MK2MTUSevern,30/06/1996,-10.2883292449999,51.927801043
1467,OB02006500,Y-Class Avon / ILC MK1 3-5M,Valentia ALB,51.927801043,-10.288329245,NULL,NULL,NULL,,Y-223,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/01/1900,-10.2883292449999,51.927801043
1468,OB02006705,D-Class BB Spirit of Leicester,Valentia Lifeboat Station,51.927801043,-10.288329245,Valentia ALB,51.927801043,-10.288329245,,BB-742,235108838,D-Class,IB1 variant,IB1,MK2BBIB1,01/10/2010,-10.2883292449999,51.927801043
1469,OB02018030,Rescue Water Craft Yamaha VX1100,Wadebridge Support Centre,50.521361,-4.838817,NULL,NULL,NULL,,RWC-113,,RWC,Yamaha,Yamaha,VX1100,10/03/2016,-4.83881699999995,50.5213610000001
1470,OB02004230,B-Class A85 Donald McLauchlan,Walmer ILB B,51.21353531,1.403036952,Walmer ILB B,51.21353531,1.403036952,,B-808,235090154,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,12/12/2006,1.40303695200004,51.2135353100001
1471,OB02023338,D-Class ILB Duggie Rodbard II,Walmer ILB D,51.21353531,1.403036952,Walmer ILB D,51.21353531,1.403036952,,D-794,235114941,D-Class,IB1 variant,IB1,MK2IB1,19/04/2016,1.40303695200004,51.2135353100001
1472,OB02023342,D-Class ILB John Wickens,Walton and Frinton Lifeboat Station,51.84725952,1.271165013,Walton and Frinton Lifeboat Station,51.84725952,1.271165013,,D-798,235114945,D-Class,IB1 variant,IB1,MK2IB1,11/08/2016,1.27116501300003,51.8472595200001
1473,OB02035439,ON1353 Shannon ALB DUKE OF EDINBURGH,Wells ALB,52.97297668,0.851764977,Wells ALB,52.97297668,0.851764977,ON1353,13-46,232027356,Shannon,Carriage Boat,CarriageBoat,MK1Shannon,02/03/2020,0.851764977000073,52.97297668
1474,OB02023341,D-Class ILB Peter Wilcox,Wells ILB D,52.97297668,0.851764977,Wells ILB D,52.97297668,0.851764977,,D-797,235114944,D-Class,IB1 variant,IB1,MK2IB1,12/07/2016,0.851764977000073,52.97297668
1475,OB02046376,D-Class ILB Leonard Pownall,West Kirby ILB D,53.36605835,-3.18234396,West Kirby ILB D,53.36605835,-3.18234396,,D-883,232046433,D-Class,IB1 variant,IB1,MK2IB1,05/01/2023,-3.18234395999997,53.3660583500001
1476,OB02012714,B-Class A85 Just George,West Mersea ILB B,51.7803154,0.898768008,West Mersea ILB B,51.7803154,0.898768008,,B-879,235106996,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,01/01/1900,0.898768008000047,51.7803154000001
1477,OB02009611,A-Class IRB No Name,West Regional Base,53.251942,-3.478326,Great Yarmouth and Gorleston ILB A,52.5752182,1.731917977,,A-77,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeboat,01/06/2011,-3.47832599999992,53.251942
1478,OB02009928,D-Class ILB Peggy D,West Regional Base,53.251942,-3.478326,NULL,NULL,NULL,,D-755,235096975,D-Class,IB1 variant,IB1,MK2IB1,30/04/2012,-3.47832599999992,53.251942
1479,OB02012710,B-Class A85 Alexander,Weston-Super-Mare ILB B (Knightstone),51.35225296,-2.988184929,Weston-Super-Mare ILB B (Knightstone),51.35225296,-2.988184929,,B-875,235104582,B-Class,Atlantic 85,Atlantic85,MK2SIMSAtlantic85,01/01/1900,-2.98818492899994,51.35225296
1480,OB02032286,D-Class ILB THE ADRIAN BEAUMONT,Weston-Super-Mare ILB D (Knightstone),51.35225296,-2.988184929,Weston-Super-Mare ILB D (Knightstone),51.35225296,-2.988184929,,D-832,232012735,D-Class,IB1 variant,IB1,MK2IB1,21/11/2018,-2.98818492899994,51.35225296
1481,OB02016854,D-Class ILB Alfred William Newman,Wexford ILB D,52.34187317,-6.461699009,Wexford ILB D,52.34187317,-6.461699009,,D-782,235108827,D-Class,IB1 variant,IB1,MK2IB1,01/06/2015,-6.46169900899997,52.34187317
1482,OB02002734,ON1261 Severn ALB Ernest and Mabel,Weymouth ALB,50.60724258,-2.450158119,Weymouth ALB,50.60724258,-2.450158119,ON1261,17-32,235005118,Severn,Afloat Boat,AfloatBoat,MK1CATSevern,30/06/2002,-2.45015811899998,50.60724258
1483,OB02006514,Y-Class Avon / ILC MK1 3-5M,Weymouth ALB,50.60724258,-2.450158119,NULL,NULL,NULL,,Y-237,,Y-Class,Avon / ILC,Avon/ILC,MK13-5M,01/11/2010,-2.45015811899998,50.60724258
1484,OB02034035,B-Class A85 Jack & Phyl Cleare,Weymouth ILB B,50.60724258,-2.450158119,Weymouth ILB B,50.60724258,-2.450158119,,B-917,232022678,B-Class,Atlantic 85,Atlantic85,MK3Atlantic85,10/07/2019,-2.45015811899998,50.60724258
1485,OB02005102,A-Class IRB No Name,Weymouth Support Centre,50.614981,-2.489611,NULL,NULL,NULL,,A-53,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeguard,11/05/2009,-2.48961099999997,50.6149810000001
1486,OB02012344,A-Class IRB Morris and Joyce Gibb,Weymouth Support Centre,50.614981,-2.489611,NULL,NULL,NULL,,A-79,,A-Class,Arancia New Zealand built,AranciaNZ,MK1Lifeguard,01/04/2013,-2.48961099999997,50.6149810000001
1487,OB02035442,ON1356 Shannon ALB LOIS IVAN,Whitby ALB,54.48812866,-0.613077998,NULL,NULL,NULL,ON1356,13-49,232027360,Shannon,Afloat Boat,AfloatBoat,MK1Shannon,02/03/2020,-0.613077997999937,54.48812866
